File,Class,Animation,Frame,X,Y
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,33,310.1,-168.05
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,34,357.25,-185.65
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,35,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,36,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,37,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,38,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,39,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCelestial7_SwapDevilJin,40,375.6,-192.55
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,37,194.1,-36.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,38,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,39,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,40,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,41,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,42,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,43,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,44,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,45,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3,46,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,0,242.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,1,238.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,2,231.1,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,3,132.05,-8.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,4,52.05,-17.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,5,-0.9,-91.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,6,-8.4,-154.9
Animation_Bow.anm,a__BowAnimation,AttackSpecialCyberVirus3Hit,7,-15.95,-217.95
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,7,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,8,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,9,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,10,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,11,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,12,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,13,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11,14,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11Hit,0,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11Hit,1,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11Hit,2,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackAir11Hit,3,-33.05,131.15
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,0,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,1,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,2,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,3,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,4,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,5,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,6,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,7,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,8,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,9,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,10,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,11,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,12,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,13,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,14,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,15,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,16,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,17,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,18,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,19,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,20,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,21,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,22,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,23,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,24,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,25,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,26,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,27,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,28,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,29,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6,30,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,0,87.75,2.1
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,1,117.75,0.1
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,2,173.75,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,3,175.75,-9.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,4,175.75,-9.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,5,173.75,-10.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6aHit,6,173.75,-10.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,7,191.4,-303
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,8,230.1,-370.4
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,9,264.5,-407.65
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,10,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,11,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,12,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,13,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,14,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,15,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,16,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,17,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,18,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,19,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,20,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,21,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,22,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,23,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,24,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,25,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,26,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,27,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,28,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,29,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,30,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,31,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,32,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,33,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,34,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,35,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,36,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,37,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,38,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,39,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,40,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,41,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,42,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,43,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,44,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,45,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,46,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,47,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,48,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,49,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,50,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,51,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8c,52,283.15,-423.45
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,0,306.35,-490.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,1,315.35,-473.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,2,313.35,-479.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,3,311.35,-473.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,4,311.35,-473.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,5,303.35,-407.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,6,288.35,-252
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,7,219.35,-137.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,8,144.3,-55.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,9,140.3,-62.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,10,141.3,-62.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,11,146.3,-62.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit,12,146.3,-62.95
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,0,291.45,-66
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,1,291.45,-66
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,2,291.45,-66
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,3,306.1,-71.5
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,4,306.1,-71.5
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,5,306.1,-71.5
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,6,317.15,-56.85
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,7,297,-16.5
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,8,135.75,11.1
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,9,122.9,0.1
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,10,130.2,-9.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,11,154,-9.05
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,12,174.15,-12.7
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute8cHit2,13,174.15,-12.7
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,0,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,1,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,2,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,3,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,4,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,5,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,6,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,7,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,8,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,9,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,10,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,11,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,12,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,13,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,14,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,15,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,16,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,17,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,18,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,19,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,20,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,21,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,22,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,23,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,24,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,25,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,26,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,27,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,28,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,29,163.95,-8.9
Animation_Cannon.anm,a__CannonAnimation,AttackSpecialBrute6SwapAmethyst,30,163.95,-8.9
Animation_Fists.anm,a__FistsAnimation,AttackAir,0,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,1,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,2,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,3,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,4,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,5,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,6,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,7,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,8,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,9,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAir,10,-1.5,-158.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,0,-1.5,-151.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,1,-1.5,-151.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,2,-5.5,-151.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,3,-12.5,-151.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,4,-14.5,-151.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,5,-17.5,-150.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,6,45.5,-129.85
Animation_Fists.anm,a__FistsAnimation,AttackAirHit,7,137.5,76.2
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,0,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,1,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,2,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,3,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,4,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,5,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,6,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,7,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,8,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,9,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,10,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,11,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,12,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,13,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,14,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,15,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,16,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,17,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,18,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,19,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,20,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,21,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,22,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,23,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,24,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,25,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,26,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,27,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,28,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,29,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,30,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,31,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,32,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,33,235.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,34,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,35,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,36,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,37,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,38,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,39,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,40,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,41,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,42,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,43,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2,44,301.95,-45.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,0,241.95,-47.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,1,194.85,-43.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,2,31.8,-53
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,3,-71.1,-47.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,4,-117.2,-42.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,5,-145.05,-31
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,6,-173.05,-23
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,7,-183.05,-12
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,8,-193.05,-7
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,9,-191.1,-4.45
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,10,-107.15,1.5
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem2Hit,11,207,-25.55
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3,32,125.9,-137.6
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3,33,156.3,-301.85
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3,34,90.95,-381.6
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3,35,47.45,-390
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3,36,47.45,-390
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,0,47.45,-390
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,1,170.1,-229.2
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,2,222.6,-105.75
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,3,226.8,-77.8
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,4,227.6,-68.45
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,5,227.6,-63
Animation_Fists.anm,a__FistsAnimation,AttackSpecialGolem3Hit,6,227.6,-58.35
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06,36,152.75,-37.95
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06,37,176.3,-19.05
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06,38,183.8,14.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,0,183.8,14.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,1,110.95,48
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,2,45.45,70.45
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,3,-7.45,65.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,4,-77.05,43.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,5,-96.65,-5.05
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,6,-96.5,16.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,7,-71.6,26.75
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,8,-68.55,23.55
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,9,-26.45,14.15
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Hit,10,102.7,-155.85
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,0,183.8,14.1
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,1,137.5,12.95
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,2,104.6,-10.45
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,3,43.05,12.55
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,4,43.05,12.55
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,5,8.15,11.6
Animation_Fists.anm,a__FistsAnimation,AttackSpecialWerewolf06Active,6,-68.1,12.65
